,enterprise_id,year_id,years,pe_ratio,pe_ratio_without_nri,price-to-owner-earnings,pb_ratio,price-to-tangible-book,price-to-free-cash-flow,price-to-operating-cash-flow,ps_ratio,peg_ratio,ev-to-revenue,ev-to-ebitda,ev-to-ebit,earnings_yield_(joel_greenblatt)_%,forward_rate_of_return_(yacktman)_%,shiller_pe_ratio,cyclically_adjusted_pb_ratio,cyclically_adjusted_ps_ratio,cyclically_adjusted_price-to-fcf,dividend_yield_%,fcf_yield_%
1369,53,7,2007,26.61,26.61,38.7,5.51,6.66,27.17,20.43,3.91,1.72,3.24,17.72,21.92,4.56,17.09,0.0,0.0,0.0,0.0,0.0,4.0
1370,53,8,2008,18.74,18.8,13.85,5.23,6.35,13.78,11.75,3.64,0.44,2.9,12.26,14.22,7.03,22.62,0.0,0.0,0.0,0.0,0.0,7.9
1371,53,9,2009,,1987.5,0.0,1.8,2.3,0.0,17.43,1.27,75.71,0.9,21.64,-72.45,-1.38,27.2,20.33,3.16,1.92,19.7,0.0,-3.67
1372,53,10,2010,,,109.94,3.24,3.98,20.57,17.33,2.54,0.0,2.09,58.94,-87.84,-1.14,4.69,40.93,5.16,3.26,31.59,0.0,4.75
1373,53,11,2011,55.37,70.35,34.17,4.43,5.58,24.41,20.84,3.97,0.0,3.28,25.17,42.33,2.36,3.28,59.68,7.01,4.56,44.75,0.0,4.1
1374,53,12,2012,15.71,15.71,14.31,2.18,2.85,11.83,10.01,2.28,0.0,1.48,6.82,8.9,11.24,6.03,31.77,3.71,2.59,21.89,0.0,8.52
1375,53,13,2013,13.62,13.62,14.0,1.57,1.95,11.97,9.29,1.79,0.0,0.9,4.32,5.79,17.27,6.02,22.61,2.7,2.04,16.67,0.61,8.48
1376,53,14,2014,21.22,21.22,15.7,2.0,2.54,16.09,11.18,2.26,0.0,1.36,7.4,10.81,9.25,6.33,25.88,3.05,2.47,18.16,1.97,6.5
1377,53,15,2015,17.15,17.15,17.85,2.37,2.92,13.8,11.94,2.31,0.65,1.55,7.09,9.04,11.06,25.67,27.59,3.4,2.87,19.44,1.77,7.49
1378,53,16,2016,27.12,23.03,22.53,3.53,4.28,15.32,14.19,3.33,1.91,2.44,12.39,15.48,6.46,16.75,39.14,4.69,4.1,26.35,1.35,6.91
1379,53,17,2017,42.45,42.38,60.93,11.09,12.67,47.39,42.38,10.25,2.92,8.67,27.85,30.51,3.28,15.95,116.47,15.78,14.04,85.3,0.44,2.34
1380,53,18,2018,51.0,51.0,54.09,19.94,21.9,53.39,44.37,15.99,1.71,14.81,41.62,44.17,2.26,20.92,190.98,32.11,28.3,157.79,0.23,1.95
1381,53,19,2019,21.68,21.68,30.3,9.32,10.04,28.59,24.01,7.67,0.47,6.97,19.37,20.66,4.84,22.09,72.67,16.52,14.39,67.87,0.42,3.61
1382,53,20,2020,52.31,52.31,40.88,11.87,12.55,34.21,30.69,13.38,1.45,12.51,40.13,45.19,2.21,21.73,94.66,23.15,20.93,85.2,0.27,2.95
1383,53,21,2021,75.09,75.09,82.42,19.07,32.34,69.46,55.99,19.55,2.5,19.08,55.91,69.28,1.44,20.99,163.53,43.09,38.76,150.59,0.12,1.46
1384,53,22,2022,63.6,63.6,94.25,23.06,30.8,76.33,68.15,23.06,2.28,22.45,53.23,59.37,1.68,20.74,201.13,61.71,54.59,201.36,0.07,1.33
1385,53,23,2023,112.28,90.2,646.92,21.8,30.02,128.62,86.83,18.16,3.77,17.82,80.26,108.16,0.92,20.97,135.42,39.57,34.64,138.09,0.08,0.79
1386,54,94,1994,17.68,23.57,0.0,2.08,2.12,0.0,13.03,1.9,0.0,1.79,8.56,12.08,8.28,0.0,0.0,0.0,0.0,0.0,0.0,-1.96
1387,54,95,1995,15.32,20.65,0.0,1.67,1.7,23.75,8.19,1.62,29.5,1.47,6.85,10.78,9.28,0.0,0.0,0.0,0.0,0.0,0.0,4.22
1388,54,96,1996,18.51,22.83,0.0,1.99,2.01,31.14,11.42,2.09,163.07,2.02,9.2,14.8,6.76,0.0,0.0,0.0,0.0,0.0,0.0,3.24
1389,54,97,1997,22.8,35.96,0.0,2.6,2.64,0.0,21.74,2.78,0.0,2.89,14.13,21.75,4.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.3
1390,54,98,1998,33.56,53.44,0.0,4.05,4.11,180.38,24.46,4.33,11.11,4.44,21.68,32.29,3.1,0.0,0.0,0.0,0.0,0.0,0.39,0.58
1391,54,99,1999,33.25,42.9,0.0,3.41,3.45,665.0,166.25,28.91,9.03,4.64,26.14,44.15,2.27,0.0,0.0,0.0,0.0,0.0,2.32,1.11
1392,54,0,2000,28.11,34.03,0.0,4.44,4.47,323.25,184.71,30.79,1.92,4.15,17.64,23.35,4.28,0.0,0.0,0.0,0.0,0.0,0.85,2.18
1393,54,1,2001,32.78,36.12,0.0,6.53,6.53,35.4,19.45,4.9,0.83,4.96,19.55,24.31,4.11,0.0,0.0,0.0,0.0,0.0,0.67,2.82
1394,54,2,2002,61.53,71.89,0.0,5.78,5.79,632.41,54.99,9.99,1.7,9.93,35.27,42.06,2.38,20.0,101.54,14.83,13.64,0.0,0.59,0.32
1395,54,3,2003,34.9,43.6,0.0,3.18,3.21,153.76,29.3,5.68,1.39,5.6,19.29,23.58,4.24,20.0,53.71,8.12,7.46,0.0,0.92,1.27
1396,54,4,2004,33.97,46.88,0.0,3.31,3.35,45.12,26.78,6.22,3.32,6.06,20.1,25.21,3.97,14.1,55.49,8.82,8.15,0.0,0.91,4.37
1397,54,5,2005,40.19,42.84,67.83,3.74,3.79,45.3,26.55,6.95,0.0,6.72,21.97,27.93,3.58,66.04,61.07,9.61,9.36,45.39,0.95,4.49
1398,54,6,2006,19.94,21.86,40.2,4.15,4.23,24.31,13.43,3.46,0.0,3.33,11.24,13.92,7.18,10.67,31.4,5.15,4.99,25.22,1.52,4.2
1399,54,7,2007,23.55,24.92,41.82,4.97,5.08,34.34,19.62,3.92,0.0,3.76,12.94,15.97,6.26,7.94,36.47,6.27,5.92,33.33,1.64,2.95
1400,54,8,2008,49.89,55.56,81.08,6.67,6.81,56.26,42.59,10.17,0.0,10.2,35.71,47.71,2.1,9.04,88.2,16.33,15.05,79.68,1.36,3.52
1401,54,9,2009,17.46,17.99,23.36,5.44,5.58,15.55,13.09,3.7,0.0,3.59,11.03,13.21,7.57,16.04,29.28,6.18,5.37,26.15,1.3,6.03
1402,54,10,2010,37.26,36.24,35.47,5.48,5.64,32.6,26.09,7.86,1.88,7.58,21.73,25.37,3.94,21.11,61.79,14.22,11.68,54.5,1.2,6.29
1403,54,11,2011,25.57,25.16,24.47,10.3,10.72,23.32,18.71,6.06,1.03,5.98,17.11,19.35,5.17,22.58,49.04,12.6,9.87,43.05,0.88,4.15
1404,54,12,2012,22.01,21.66,24.01,10.09,10.51,20.85,17.6,5.67,0.79,5.52,14.68,16.49,6.06,23.1,42.73,12.47,9.08,38.69,1.57,4.77
1405,54,13,2013,23.59,22.27,25.91,12.79,13.28,27.2,22.76,6.48,0.8,6.38,16.28,17.86,5.6,22.76,41.14,16.6,10.92,47.79,1.52,3.58
1406,54,14,2014,21.26,22.04,23.99,12.99,13.51,24.01,20.64,6.41,0.98,6.37,15.04,16.34,6.12,23.02,37.86,17.4,10.42,46.21,1.7,4.03
1407,54,15,2015,25.85,25.59,20.75,16.79,17.39,25.0,21.6,7.71,1.3,7.6,17.96,19.76,5.06,22.41,42.69,21.79,12.11,50.05,1.97,4.05
1408,54,16,2016,29.58,26.05,24.82,22.03,23.1,32.33,26.92,9.55,1.16,9.45,21.94,23.43,4.27,22.16,55.09,31.79,16.3,63.64,1.26,3.08
1409,54,17,2017,17.03,16.83,14.94,14.24,15.16,16.12,13.36,5.78,0.83,5.63,12.32,13.14,7.61,24.08,29.77,19.27,9.2,32.93,3.9,6.21
1410,54,18,2018,21.73,21.64,19.31,16.94,18.14,25.49,20.14,7.42,1.27,7.33,15.77,16.79,5.96,20.43,33.9,23.82,10.81,37.8,2.12,3.85
1411,54,19,2019,18.7,18.88,17.45,14.28,15.85,22.43,16.19,6.46,1.59,6.39,13.84,14.98,6.68,16.13,26.82,19.88,8.73,30.24,2.75,4.35
1412,54,20,2020,23.61,22.08,21.6,16.21,18.04,25.87,19.66,7.54,3.0,7.51,16.85,18.8,5.32,10.88,31.1,24.05,10.28,35.28,1.36,3.81
1413,54,21,2021,23.69,23.28,23.13,15.85,23.53,33.43,19.22,7.86,3.5,7.88,16.87,18.69,5.35,9.89,31.03,24.49,10.42,36.5,1.86,2.98
1414,54,22,2022,35.44,35.83,37.09,24.07,61.74,35.55,30.78,12.02,5.64,12.12,26.1,28.75,3.48,8.37,47.09,37.79,16.05,54.67,1.31,2.8
1415,54,23,2023,38.38,35.67,35.62,25.61,66.67,33.23,27.02,12.05,3.33,11.94,27.51,30.42,3.29,12.55,52.82,40.65,17.24,56.11,1.18,3.0
1416,55,99,1999,144.56,144.56,0.0,5.74,6.28,42.2,30.81,5.69,0.0,5.53,21.1,25.33,3.95,0.0,0.0,0.0,0.0,0.0,0.0,2.37
1417,55,0,2000,57.23,69.46,0.0,4.02,4.4,27.08,21.69,4.61,0.0,4.42,16.19,19.52,5.12,0.0,0.0,0.0,0.0,0.0,0.0,3.69
1418,55,1,2001,20.98,22.59,0.0,4.24,5.04,24.17,19.87,4.22,0.0,3.78,14.91,17.18,5.82,0.0,0.0,0.0,0.0,0.0,0.9,4.0
1419,55,2,2002,20.37,21.32,0.0,3.03,3.59,26.29,17.95,4.17,0.0,3.67,11.56,14.01,7.14,0.0,0.0,0.0,0.0,0.0,1.17,3.85
1420,55,3,2003,15.97,17.36,0.0,2.67,3.16,18.56,14.45,3.62,0.0,3.14,9.11,11.11,9.0,0.0,0.0,0.0,0.0,0.0,1.21,5.39
1421,55,4,2004,18.89,20.05,0.0,3.09,3.66,17.91,13.7,3.6,0.0,3.37,11.59,14.08,7.1,0.0,0.0,0.0,0.0,0.0,1.3,5.33
1422,55,5,2005,18.44,18.94,15.38,3.27,3.99,19.34,15.1,3.63,0.0,3.46,11.85,14.15,7.07,0.0,0.0,0.0,0.0,0.0,1.55,5.03
1423,55,6,2006,16.92,17.92,16.45,3.09,5.17,16.3,13.39,3.49,0.0,3.39,11.5,14.1,7.09,22.42,0.0,0.0,0.0,0.0,1.65,6.25
1424,55,7,2007,16.0,16.97,15.34,2.73,5.64,18.91,13.83,3.27,0.0,3.24,11.16,13.76,7.27,23.26,0.0,0.0,0.0,0.0,1.56,5.42
1425,55,8,2008,8.9,16.67,7.77,2.08,3.65,17.49,11.54,2.73,2.84,2.46,9.06,12.42,8.05,11.46,0.0,0.0,0.0,0.0,2.02,5.95
1426,55,9,2009,10.79,11.02,10.85,1.86,3.18,11.87,9.05,2.08,1.33,2.08,7.12,9.07,11.03,15.51,0.0,0.0,0.0,0.0,3.09,7.96
1427,55,10,2010,12.54,12.63,11.28,1.79,2.94,11.14,8.64,2.34,1.93,2.26,7.97,9.72,10.29,13.9,12.55,2.42,2.83,13.92,3.15,9.2
1428,55,11,2011,11.15,11.15,7.42,1.77,0.0,9.24,7.77,2.12,1.72,2.52,8.23,10.5,9.52,14.96,11.61,2.21,2.59,12.52,3.3,10.56
1429,55,12,2012,13.03,13.0,11.58,1.74,29.07,9.76,8.13,1.96,2.3,2.21,7.68,11.61,8.61,14.64,11.27,2.11,2.43,12.06,4.13,10.43
1430,55,13,2013,13.78,13.44,9.65,1.84,16.49,11.18,9.0,2.46,3.69,2.66,8.43,11.56,8.65,11.1,11.93,2.2,2.52,12.75,3.92,8.97
1431,55,14,2014,18.05,17.92,13.3,2.18,10.47,16.9,12.57,3.14,81.45,3.24,10.75,14.87,6.72,7.68,14.54,2.6,3.04,15.51,3.15,6.05
1432,55,15,2015,19.21,18.44,15.36,2.61,10.48,18.68,14.1,3.65,0.0,3.67,11.15,15.17,6.59,3.16,18.54,3.23,3.85,19.57,2.93,5.68
1433,55,16,2016,10.03,24.21,8.66,2.2,14.56,21.23,14.98,3.54,0.0,3.77,13.33,21.62,4.63,3.86,16.13,2.9,3.6,18.7,3.1,4.95
1434,55,17,2017,21.75,20.52,13.66,1.92,11.48,17.0,12.74,2.96,0.0,3.25,11.02,18.84,5.31,5.4,14.12,2.38,3.05,15.89,3.73,5.98
1435,55,18,2018,21.52,21.92,31.7,2.18,13.01,16.06,13.14,3.82,0.0,4.17,12.41,18.38,5.44,0.94,17.7,2.57,3.4,17.11,3.24,6.39
1436,55,19,2019,13.2,13.0,9.79,2.1,35.8,14.31,11.66,3.61,7.78,3.91,8.91,12.0,8.33,7.39,17.29,2.53,3.46,16.79,3.47,7.06
1437,55,20,2020,17.52,28.78,11.81,3.66,1244.47,18.08,15.09,4.22,8.49,4.49,14.01,22.35,4.47,8.33,20.84,3.14,4.28,20.49,2.99,5.6
1438,55,21,2021,25.35,25.01,14.27,3.56,0.0,18.52,15.01,4.11,3.65,4.57,13.25,21.22,4.71,12.44,19.66,2.94,3.98,19.15,3.27,5.49
1439,55,22,2022,7.77,7.75,6.18,2.73,47.71,15.43,12.39,3.53,0.75,3.55,5.68,6.97,14.35,16.44,16.02,2.79,3.77,17.86,3.66,6.54
1440,55,23,2023,26.83,26.25,14.57,3.07,0.0,16.16,13.12,3.6,2.1,3.66,11.57,20.59,4.86,18.62,16.45,2.81,3.75,17.89,3.63,6.36
1441,56,98,1998,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,56,99,1999,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,56,0,2000,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,56,1,2001,,,0.0,0.0,0.0,0.0,0.0,14.83,0.0,12.78,-113.2,-110.68,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,56,2,2002,,,0.0,0.0,0.0,0.0,0.0,3.72,0.0,1.58,-0.65,-0.65,-153.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,56,3,2003,,,0.0,0.0,0.0,0.0,0.0,5.86,0.0,2.31,-0.54,-0.53,-188.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1447,56,4,2004,,,0.0,0.0,0.0,0.0,0.0,29.17,0.0,28.69,-5.9,-5.62,-17.79,-12.57,0.0,0.0,0.0,0.0,0.0,0.0
1448,56,5,2005,,,0.0,0.0,0.0,0.0,0.0,18.82,0.0,17.45,-5.85,-5.53,-18.08,-16.25,0.0,0.0,0.0,0.0,0.0,0.0
1449,56,6,2006,,,0.0,0.0,0.0,0.0,0.0,21.5,0.0,22.25,-10.64,-10.27,-9.74,-50.23,0.0,0.0,0.0,0.0,0.0,0.0
1450,56,7,2007,,,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.78,-11.12,-10.91,-9.17,-40.12,0.0,0.0,0.0,0.0,0.0,0.0
1451,56,8,2008,,,0.0,0.0,0.0,0.0,0.0,77.27,0.0,81.41,-20.39,-20.15,-4.96,-16.41,0.0,6.82,5.44,0.0,0.0,0.0
1452,56,9,2009,,,0.0,0.0,0.0,0.0,0.0,17.5,0.0,12.72,-4.2,-4.18,-23.92,-34.2,0.0,1.13,1.11,0.0,0.0,0.0
1453,56,10,2010,,,0.0,0.0,0.0,0.0,0.0,27.5,0.0,25.09,-7.67,-7.6,-13.16,-25.72,0.0,1.88,2.78,0.0,0.0,0.0
1454,56,11,2011,,,0.0,0.0,0.0,0.0,0.0,175.0,0.0,181.09,-60.65,-60.04,-1.67,-8.54,0.0,17.54,48.81,0.0,0.0,0.0
1455,56,12,2012,,,0.0,0.0,0.0,0.0,0.0,66.25,0.0,60.39,-7.85,-7.83,-12.77,1.03,0.0,13.04,37.34,0.0,0.0,0.0
1456,56,13,2013,,,0.0,0.0,0.0,0.0,0.0,63.33,0.0,60.8,-22.4,-22.32,-4.48,12.1,0.0,31.08,74.42,0.0,0.0,0.0
1457,56,14,2014,,,0.0,12.06,12.06,0.0,0.0,20.53,0.0,17.77,-6.99,-6.97,-14.35,15.34,0.0,12.55,28.77,0.0,0.0,-6.39
1458,56,15,2015,,,0.0,21.82,21.82,0.0,0.0,62.5,0.0,56.42,-7.29,-7.27,-13.76,0.0,0.0,7.83,20.24,0.0,0.0,-10.04
1459,56,16,2016,,,0.0,0.0,0.0,0.0,0.0,350.0,0.0,340.44,-19.17,-19.1,-5.24,0.0,0.0,14.28,0.0,0.0,0.0,-4.7
1460,56,17,2017,,,0.0,0.0,0.0,0.0,0.0,40.0,0.0,64.52,-4.74,-4.72,-21.19,0.0,0.0,1.99,0.0,0.0,0.0,-14.2
1461,56,18,2018,,,0.0,0.0,0.0,20.0,20.0,5.0,0.0,5.58,34.75,36.09,2.77,0.0,0.0,1.65,3.81,0.0,0.0,3.83
1462,56,19,2019,,,0.0,0.0,0.0,0.0,0.0,26.67,0.0,28.08,-18.94,-18.88,-5.3,0.0,0.0,4.2,7.91,0.0,0.0,-3.49
1463,56,20,2020,,,0.0,25.0,25.0,0.0,0.0,20.0,0.0,22.0,-26.95,-26.38,-3.79,0.0,0.0,4.72,8.19,0.0,0.0,-12.09
1464,56,21,2021,,,0.0,31.22,31.22,0.0,0.0,58.33,0.0,59.36,-59.93,-54.65,-1.83,0.0,0.0,21.95,36.67,0.0,0.0,-1.71
1465,56,22,2022,,,0.0,20.0,20.0,0.0,0.0,23.0,0.0,23.59,-34.8,-31.97,-3.13,0.0,0.0,20.26,23.15,0.0,0.0,-1.93
1466,56,23,2023,,,0.0,17.83,17.83,0.0,0.0,13.18,0.0,13.01,-22.08,-20.34,-4.92,0.0,0.0,18.36,15.21,0.0,0.0,-3.66
1467,57,94,1994,33.8,34.49,37.56,13.2,13.2,52.81,23.15,5.11,3.64,4.73,18.05,22.54,4.44,10.8,37.06,23.91,9.93,55.93,0.0,1.97
1468,57,95,1995,32.25,33.08,32.25,12.46,12.46,50.59,27.45,5.27,1.16,4.91,18.28,22.43,4.46,21.26,51.71,28.81,12.37,72.06,0.0,2.04
1469,57,96,1996,36.8,34.39,30.67,11.61,11.61,37.55,24.53,5.15,0.57,4.94,17.75,21.83,4.58,21.45,64.23,30.85,12.89,74.26,0.0,2.68
1470,57,97,1997,37.29,35.75,45.79,12.92,12.92,49.25,30.71,5.56,0.66,5.22,18.98,22.84,4.38,21.27,77.59,33.57,13.68,89.26,0.0,2.09
1471,57,98,1998,29.19,26.09,20.63,7.77,8.58,18.41,14.7,3.31,0.63,2.99,12.29,15.15,6.6,22.53,50.87,20.13,7.87,49.45,0.0,5.57
1472,57,99,1999,28.84,28.97,24.31,9.6,11.03,25.2,20.39,4.17,0.86,3.77,14.78,17.75,5.63,22.27,64.11,25.52,9.61,61.62,0.0,4.12
1473,57,0,2000,34.23,108.25,22.76,31.23,35.83,80.95,73.65,21.07,3.89,19.0,55.99,63.1,1.58,20.61,176.75,115.42,44.19,258.27,0.0,1.32
1474,57,1,2001,34.77,34.15,55.04,13.62,15.38,49.51,42.27,8.19,1.14,7.3,19.4,21.18,4.72,21.71,60.02,37.01,15.19,87.14,0.0,2.12
1475,57,2,2002,20.31,18.64,18.0,7.03,7.59,15.78,14.37,4.66,0.65,3.87,9.52,10.49,9.53,24.28,26.88,15.24,6.81,35.25,0.0,6.64
1476,57,3,2003,30.26,29.17,30.19,10.77,10.77,25.81,23.32,7.44,1.4,6.53,16.43,17.99,5.56,23.07,39.15,20.66,9.78,47.33,0.0,4.01
1477,57,4,2004,22.8,22.4,21.47,7.37,7.45,20.21,19.0,5.98,1.95,4.98,12.17,12.9,7.75,15.57,29.58,14.68,7.49,33.7,0.0,5.1
1478,57,5,2005,23.27,21.3,23.53,6.08,142.22,19.91,18.85,5.67,3.69,5.42,13.31,14.61,6.84,9.81,28.99,13.31,7.41,31.4,0.0,5.11
1479,57,6,2006,22.27,21.59,19.99,4.97,110.47,17.51,16.59,5.24,2.37,5.07,12.64,14.69,6.81,13.44,27.97,11.6,7.19,29.48,0.0,5.77
1480,57,7,2007,23.93,23.55,21.9,5.86,0.0,19.64,18.49,5.67,1.53,5.54,13.73,16.25,6.15,19.03,33.0,12.7,8.57,33.23,0.0,5.25
1481,57,8,2008,21.55,22.17,18.23,5.11,0.0,16.68,16.13,5.32,1.05,5.25,12.14,14.32,6.98,23.75,32.62,11.83,8.68,31.77,0.0,6.09
1482,57,9,2009,17.97,17.17,13.51,3.91,0.0,13.01,12.18,4.32,0.71,4.12,9.17,11.31,8.84,25.35,25.41,8.51,6.86,23.68,0.26,7.88
1483,57,10,2010,18.65,16.77,14.84,3.68,107.99,13.55,13.19,4.27,0.76,4.1,9.76,12.23,8.18,25.51,29.21,8.02,6.99,23.64,0.89,7.45
1484,57,11,2011,20.49,19.33,17.5,4.36,16.73,16.3,15.65,4.93,0.98,4.52,10.72,13.17,7.59,24.1,37.41,9.75,8.98,29.42,0.61,6.21
1485,57,12,2012,13.51,13.05,10.66,2.97,12.17,10.3,9.81,3.63,0.74,3.13,6.97,8.45,11.83,24.52,24.59,6.17,6.03,19.21,0.91,10.09
1486,57,13,2013,14.95,15.05,12.71,3.52,14.71,12.06,11.51,4.4,0.96,3.87,8.15,9.78,10.22,21.91,26.74,6.58,6.76,20.93,0.89,8.65
1487,57,14,2014,17.66,16.92,14.69,4.0,16.92,13.49,12.97,5.05,1.11,4.53,9.9,11.86,8.43,20.97,28.62,6.93,7.37,22.23,1.14,7.65
1488,57,15,2015,19.68,18.83,15.3,3.88,23.12,14.85,13.43,5.12,1.71,4.63,10.51,12.66,7.9,17.12,26.8,6.27,6.93,20.68,1.17,6.98
1489,57,16,2016,19.42,18.44,14.59,3.51,21.41,13.85,12.65,4.67,4.33,4.16,10.01,11.95,8.37,11.37,22.69,5.14,5.84,17.34,1.49,7.52
