,enterprise_id,year_id,years,net_income_from_continuing_operations,"cash_flow_depreciation,_depletion_and_amortization",change_in_receivables,change_in_inventory,change_in_prepaid_assets,change_in_payables_and_accrued_expense,change_in_other_working_capital,change_in_working_capital,deferred_tax,stock_based_compensation,asset_impairment_charge,cash_from_discontinued_operating_activities,cash_flow_from_others,cash_flow_from_operations,"purchase_of_property,_plant,_equipment","sale_of_property,_plant,_equipment",purchase_of_business,sale_of_business,purchase_of_investment,sale_of_investment,net_intangibles_purchase_and_sale,cash_from_discontinued_investing_activities,cash_from_other_investing_activities,cash_flow_from_investing,issuance_of_stock,repurchase_of_stock,net_issuance_of_preferred_stock,issuance_of_debt,payments_of_debt,net_issuance_of_debt,cash_flow_for_dividends,cash_flow_for_lease_financing,other_financing,cash_flow_from_financing,beginning_cash_position,effect_of_exchange_rate_changes,net_change_in_cash,ending_cash_position,capital_expenditure,free_cash_flow
1272,49,1,2001,704.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,-1043.0,976.0,-1299.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,-666.0,-1943.0,0.0,-150.0,0.0,1251.0,0.0,1251.0,-366.0,0.0,0.0,735.0,361.0,0.0,-232.0,129.0,-1299.0,-323.0
1273,49,2,2002,781.0,983.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0,0.0,0.0,0.0,269.0,1942.0,-1154.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,-2165.0,-3269.0,0.0,0.0,0.0,1657.0,0.0,1657.0,-377.0,0.0,0.0,1280.0,129.0,0.0,-47.0,82.0,-1154.0,788.0
1274,49,3,2003,473.0,908.0,-6.0,-56.0,0.0,-15.0,188.0,111.0,219.0,0.0,0.0,0.0,627.0,2338.0,-1277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1990.0,-3267.0,378.0,0.0,0.0,1187.0,0.0,1187.0,-400.0,0.0,-52.0,1113.0,82.0,0.0,184.0,266.0,-1277.0,1061.0
1275,49,4,2004,890.0,1118.0,-301.0,1.0,0.0,104.0,34.0,-162.0,588.0,0.0,0.0,0.0,-180.0,2254.0,-1391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1698.0,-3089.0,73.0,-228.0,0.0,1326.0,0.0,1326.0,-425.0,0.0,-48.0,698.0,266.0,0.0,-137.0,129.0,-1391.0,863.0
1276,49,5,2005,887.0,1246.0,39.0,29.0,0.0,220.0,206.0,494.0,428.0,0.0,0.0,0.0,-405.0,2650.0,-1535.0,0.0,0.0,0.0,-476.0,93.0,0.0,0.0,46.0,-1872.0,110.0,0.0,0.0,0.0,-286.0,-286.0,-467.0,0.0,-39.0,-682.0,129.0,0.0,96.0,225.0,-1535.0,1115.0
1277,49,6,2006,901.0,1496.0,-289.0,-173.0,0.0,346.0,311.0,195.0,343.0,0.0,0.0,0.0,-1388.0,1547.0,-1629.0,0.0,0.0,0.0,-2928.0,2928.0,0.0,0.0,-536.0,-2165.0,639.0,-5.0,0.0,838.0,0.0,838.0,-544.0,0.0,-5.0,923.0,225.0,0.0,305.0,530.0,-1629.0,-82.0
1278,49,7,2007,1281.0,1421.0,-153.0,-203.0,0.0,-202.0,-404.0,-962.0,393.0,0.0,0.0,0.0,365.0,2498.0,-1826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1981.0,-3807.0,333.0,0.0,0.0,1681.0,0.0,1681.0,-593.0,0.0,-22.0,1399.0,530.0,0.0,90.0,620.0,-1826.0,672.0
1279,49,8,2008,1312.0,1479.0,-230.0,-14.0,0.0,63.0,36.0,-145.0,402.0,0.0,0.0,0.0,545.0,3593.0,-1857.0,0.0,0.0,0.0,-156.0,138.0,0.0,0.0,-2703.0,-4578.0,46.0,0.0,0.0,1253.0,0.0,1253.0,-654.0,0.0,10.0,655.0,620.0,0.0,-330.0,290.0,-1857.0,1736.0
1280,49,9,2009,1639.0,1643.0,23.0,-106.0,0.0,-107.0,17.0,-173.0,569.0,0.0,0.0,0.0,-275.0,3403.0,-247.0,0.0,0.0,0.0,-5614.0,2288.0,0.0,0.0,-2235.0,-5808.0,41.0,0.0,0.0,4675.0,-1358.0,3317.0,-714.0,0.0,6.0,2650.0,290.0,0.0,245.0,535.0,-2521.0,882.0
1281,49,10,2010,1615.0,2004.0,5.0,85.0,0.0,-56.0,-216.0,-182.0,273.0,0.0,0.0,0.0,753.0,4463.0,-362.0,0.0,0.0,0.0,-8560.0,5365.0,0.0,0.0,-2378.0,-5935.0,198.0,0.0,0.0,3374.0,-1635.0,1739.0,-766.0,0.0,4.0,1175.0,535.0,0.0,-297.0,238.0,-2938.0,1525.0
1282,49,11,2011,1957.0,2073.0,-102.0,22.0,86.0,176.0,141.0,323.0,511.0,0.0,19.0,0.0,-1049.0,3834.0,-274.0,0.0,0.0,0.0,-10448.0,7447.0,0.0,0.0,-2009.0,-5284.0,308.0,0.0,0.0,3724.0,-1899.0,1825.0,-823.0,0.0,204.0,1514.0,238.0,0.0,64.0,302.0,-2947.0,887.0
1283,49,12,2012,1923.0,1849.0,149.0,-308.0,0.0,-172.0,-171.0,-502.0,553.0,0.0,51.0,0.0,200.0,4074.0,-538.0,1204.0,0.0,0.0,-7556.0,6040.0,0.0,0.0,-4429.0,-5279.0,48.0,-375.0,0.0,4400.0,-2121.0,2279.0,-920.0,0.0,248.0,1280.0,302.0,0.0,75.0,377.0,-4027.0,47.0
1284,49,13,2013,1911.0,1777.0,-286.0,1.0,-90.0,-56.0,241.0,-190.0,682.0,0.0,0.0,0.0,-188.0,3992.0,-305.0,0.0,0.0,0.0,-10010.0,0.0,0.0,0.0,1387.0,-8928.0,405.0,-19.0,0.0,6691.0,-1612.0,5079.0,-1004.0,0.0,427.0,4888.0,377.0,0.0,-48.0,329.0,-4870.0,-878.0
1285,49,14,2014,1677.0,2521.0,-268.0,-81.0,0.0,122.0,175.0,-52.0,853.0,0.0,300.0,0.0,-197.0,5102.0,-371.0,0.0,0.0,0.0,-7948.0,165.0,0.0,0.0,2031.0,-6123.0,842.0,0.0,0.0,4371.0,-3116.0,1255.0,-1122.0,0.0,155.0,1130.0,329.0,0.0,109.0,438.0,-3204.0,1898.0
1286,49,15,2015,2469.0,2896.0,-7.0,-135.0,0.0,110.0,-506.0,-538.0,1205.0,0.0,11.0,0.0,-543.0,5500.0,-287.0,0.0,0.0,438.0,-8355.0,307.0,0.0,0.0,1536.0,-6361.0,633.0,0.0,0.0,6005.0,-5250.0,755.0,-1261.0,0.0,873.0,1000.0,438.0,0.0,139.0,577.0,-3429.0,2071.0
1287,49,16,2016,2762.0,3203.0,90.0,17.0,0.0,-206.0,-3.0,-102.0,1162.0,0.0,2.0,0.0,-938.0,6089.0,-361.0,0.0,0.0,345.0,-9487.0,52.0,0.0,0.0,1455.0,-7996.0,1298.0,0.0,0.0,6229.0,-4785.0,1444.0,-1385.0,0.0,540.0,1897.0,765.0,17.0,7.0,772.0,-3872.0,2217.0
1288,49,17,2017,2999.0,3428.0,0.0,0.0,0.0,0.0,0.0,-257.0,1226.0,0.0,7.0,0.0,-1034.0,6369.0,-283.0,0.0,0.0,645.0,-9225.0,4434.0,0.0,0.0,-3617.0,-8046.0,537.0,0.0,0.0,6051.0,-3972.0,2079.0,-1612.0,0.0,1420.0,2424.0,772.0,10.0,757.0,1529.0,-4240.0,2129.0
1289,49,18,2018,5323.0,2638.0,0.0,0.0,0.0,0.0,0.0,346.0,-882.0,0.0,446.0,0.0,-1413.0,6458.0,-197.0,0.0,0.0,1454.0,-8579.0,3385.0,0.0,0.0,-4981.0,-8918.0,55.0,0.0,548.0,10223.0,-6782.0,3441.0,-1845.0,0.0,689.0,2888.0,1529.0,26.0,454.0,1983.0,-5405.0,1053.0
1290,49,19,2019,5776.0,4147.0,0.0,0.0,0.0,0.0,0.0,-605.0,1463.0,0.0,11.0,0.0,-4199.0,6593.0,-267.0,0.0,0.0,0.0,-10778.0,5103.0,0.0,0.0,-5008.0,-10950.0,718.0,0.0,0.0,11118.0,-3578.0,7540.0,-2101.0,0.0,1477.0,7634.0,1983.0,-7.0,3270.0,5253.0,-5959.0,634.0
1291,49,20,2020,3388.0,4478.0,0.0,0.0,0.0,0.0,0.0,377.0,258.0,0.0,72.0,0.0,-418.0,8155.0,-315.0,0.0,0.0,0.0,-10545.0,5324.0,0.0,0.0,-10641.0,-16177.0,1494.0,0.0,0.0,14105.0,-10491.0,3614.0,-2408.0,0.0,1173.0,3873.0,5253.0,4.0,-4145.0,1108.0,-11077.0,-2922.0
1292,49,21,2021,2369.0,4315.0,0.0,0.0,0.0,0.0,0.0,-604.0,-78.0,0.0,0.0,0.0,1981.0,7983.0,-245.0,0.0,0.0,0.0,-10951.0,4928.0,0.0,0.0,-7431.0,-13699.0,0.0,-92.0,0.0,14562.0,-9168.0,5394.0,-2743.0,0.0,3615.0,6174.0,1108.0,-20.0,438.0,1546.0,-7759.0,224.0
1293,49,22,2022,2827.0,4214.0,0.0,0.0,0.0,0.0,0.0,-486.0,436.0,0.0,0.0,0.0,562.0,7553.0,-275.0,0.0,0.0,0.0,-13557.0,7756.0,0.0,0.0,-7515.0,-13591.0,14.0,0.0,0.0,16683.0,-10020.0,6663.0,-3024.0,0.0,2154.0,5807.0,1546.0,1.0,-230.0,1316.0,-7830.0,-277.0
1294,49,23,2023,3246.0,4790.0,0.0,0.0,0.0,0.0,0.0,412.0,534.0,0.0,0.0,0.0,-720.0,8262.0,-223.0,0.0,0.0,0.0,-14127.0,5421.0,0.0,0.0,-9430.0,-18359.0,1460.0,0.0,0.0,15938.0,-5650.0,10288.0,-3352.0,0.0,3833.0,12229.0,1316.0,-7.0,2125.0,3441.0,-9742.0,-1480.0
1295,50,1,2001,-58.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,50,2,2002,-39.182,29.797,0.0,0.0,-0.015,6.025,0.927,6.937,0.0,0.0,0.0,0.0,7.295,4.847,-12.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.586,-12.67,0.125,-0.012,0.0,8.946,0.0,8.946,0.0,0.0,0.0,9.059,14.895,0.0,1.236,16.131,-12.084,-7.237
1297,50,3,2003,-20.948,26.477,0.0,0.0,-0.044,6.635,9.412,16.003,0.0,0.0,0.0,0.0,18.582,40.114,-26.821,1.988,0.0,0.0,-43.022,0.0,0.0,0.0,0.554,-67.301,88.02,-0.006,0.0,0.0,-17.144,-17.144,0.0,0.0,0.0,70.87,16.131,0.0,43.683,59.814,-26.821,13.293
1298,50,4,2004,6.512,50.991,0.0,0.0,-0.29,12.304,11.057,23.071,0.0,0.0,0.0,0.0,9.218,89.792,-64.492,1.833,0.0,0.0,-1.679,0.0,0.0,0.0,-0.339,-64.677,6.299,0.0,0.0,0.0,-1.334,-1.334,0.0,0.0,0.0,4.965,59.814,0.0,30.08,89.894,-64.492,25.3
1299,50,5,2005,21.595,88.204,0.0,0.0,-9.13,14.995,15.653,21.518,0.0,0.0,0.0,0.0,13.952,145.269,-115.807,5.617,0.0,0.0,-0.586,45.013,0.0,0.0,-0.492,-66.255,6.035,0.0,0.0,0.0,-0.436,-0.436,0.0,0.0,0.176,5.775,89.894,-0.222,84.567,174.461,-115.807,29.462
1300,50,6,2006,42.027,107.002,0.0,0.0,-4.884,8.246,29.271,32.633,-34.905,0.0,0.0,0.0,10.75,157.507,-139.58,5.781,0.0,0.0,0.0,0.0,0.0,0.0,0.551,-133.248,13.393,0.0,0.0,0.0,-0.079,-0.079,0.0,0.0,0.0,13.314,174.461,0.222,37.795,212.256,-139.58,17.927
1301,50,7,2007,49.082,157.136,0.0,0.0,-7.064,3.208,38.983,35.127,16.15,0.0,0.0,0.0,-9.633,247.862,-197.446,12.909,0.0,0.0,0.0,0.0,0.0,0.0,-1.332,-185.869,112.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.217,126.181,212.256,0.0,188.174,400.43,-197.446,50.416
1302,50,8,2008,66.952,224.986,0.0,0.0,-4.303,-1.217,35.52,30.0,-0.661,0.0,0.0,0.0,-29.454,291.823,-44.806,21.655,0.0,0.0,-405.34,200.832,0.0,0.0,-223.154,-450.813,9.611,-99.86,0.0,0.0,0.0,0.0,0.0,0.0,26.248,-64.001,400.43,0.0,-222.991,177.439,-44.806,247.017
1303,50,9,2009,83.026,242.211,0.0,0.0,-4.181,5.287,-27.691,-26.585,-5.905,12.26,0.0,0.0,-20.97,284.037,-43.79,0.0,-6.0,18.368,-256.959,307.333,-1.062,0.0,-162.85,-144.96,18.872,-199.904,0.0,0.0,-0.823,-0.823,0.0,0.0,5.22,-176.635,177.439,0.0,-37.558,139.881,-44.852,239.185
1304,50,10,2010,115.86,38.044,0.0,0.0,-5.643,11.98,12.23,18.567,6.328,12.62,0.0,0.0,133.644,325.063,-45.932,11.164,0.0,7.483,-228.0,202.379,-0.2,0.0,-192.973,-246.079,35.274,-324.335,0.0,212.895,-21.158,191.737,0.0,0.0,12.683,-84.641,139.881,0.0,-5.657,134.224,-46.132,278.931
1305,50,11,2011,160.853,338.695,0.0,0.0,-35.476,84.912,9.704,59.14,-0.962,28.0,0.0,0.0,-309.325,276.401,-33.837,12.919,0.0,0.0,-107.362,136.675,-123.901,0.0,-0.575,-116.081,49.776,-210.259,0.0,0.0,-1.776,-1.776,0.0,0.0,62.214,-100.045,134.224,0.0,60.275,194.499,-157.738,118.663
1306,50,12,2012,226.126,839.619,0.0,0.0,6.211,89.528,19.854,115.593,-18.597,61.58,0.0,0.0,-906.609,317.712,-49.682,0.0,0.0,0.0,-223.75,89.098,-85.154,0.0,3.674,-265.814,219.561,-199.666,0.0,198.06,-2.083,195.977,0.0,0.0,45.784,261.656,194.499,0.0,313.554,508.053,-134.836,182.876
1307,50,13,2013,17.152,1702.083,0.0,0.0,-3.922,4.863,23.885,24.826,-30.071,73.95,0.0,0.0,-1766.354,21.586,-40.278,0.0,0.0,0.0,-477.321,312.318,-48.275,0.0,8.816,-244.74,3.66,0.0,0.0,0.0,-2.319,-2.319,0.0,0.0,4.248,5.589,508.053,-0.197,-217.762,290.291,-88.553,-66.967
1308,50,14,2014,112.403,2241.68,0.0,0.0,0.0,20.315,80.495,100.81,-22.044,73.1,0.0,0.0,-2408.118,97.831,-54.143,0.0,0.0,0.0,-550.264,408.427,-65.927,0.0,5.939,-255.968,124.557,0.0,0.0,500.0,-220.542,279.458,0.0,0.0,72.249,476.264,290.291,-3.453,314.674,604.965,-120.07,-22.239
1309,50,15,2015,266.799,2781.798,0.0,0.0,0.0,139.448,-2.785,136.663,-30.063,115.24,0.0,0.0,-3253.954,16.483,-69.726,0.0,0.0,0.0,-426.934,527.25,-74.79,0.0,1.334,-42.866,60.544,0.0,0.0,401.093,-1.093,400.0,0.0,0.0,81.168,541.712,604.965,-6.686,508.643,1113.608,-144.516,-128.033
1310,50,16,2016,122.641,3547.045,0.0,0.0,0.0,100.425,72.462,172.887,-58.655,124.73,0.0,0.0,-4658.087,-749.439,-91.248,0.0,0.0,0.0,-371.915,363.841,-77.958,0.0,-1.912,-179.192,77.98,0.0,0.0,1500.545,-0.545,1500.0,0.0,0.0,62.297,1640.277,1113.608,-15.924,695.722,1809.33,-169.206,-918.645
1311,50,17,2017,186.678,4924.978,0.0,0.0,0.0,100.953,91.427,192.38,-46.847,173.68,0.0,0.0,-6904.853,-1473.984,-107.653,0.0,0.0,0.0,-187.193,422.729,-77.177,0.0,-0.941,49.765,36.979,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,54.651,1091.63,1809.33,-9.165,-341.754,1467.576,-184.83,-1658.814
1312,50,18,2018,558.929,6269.728,0.0,0.0,0.0,188.896,-129.919,58.977,-208.688,182.21,0.0,0.0,-8647.104,-1785.948,-173.302,0.0,0.0,0.0,-74.819,342.859,-53.72,0.0,-6.689,34.329,88.378,0.0,0.0,3020.51,0.0,3020.51,0.0,0.0,-31.898,3076.99,1467.576,29.848,1355.219,2822.795,-173.302,-1959.25
1313,50,19,2019,1211.242,7615.245,0.0,0.0,0.0,349.62,-55.853,293.767,-85.52,320.66,0.0,0.0,-12035.873,-2680.479,-173.946,0.0,0.0,0.0,0.0,0.0,-38.586,0.0,-126.588,-339.12,124.502,0.0,0.0,3961.852,0.0,3961.852,0.0,0.0,-37.827,4048.527,2822.795,-39.682,989.246,3812.041,-173.946,-2854.425
1314,50,20,2020,1866.916,9319.826,0.0,0.0,0.0,253.841,-210.798,43.043,-94.443,405.38,0.0,0.0,-14428.044,-2887.322,-253.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.029,-387.064,72.49,0.0,0.0,4469.306,0.0,4469.306,0.0,0.0,-36.134,4505.662,3812.041,0.469,1231.745,5043.786,-253.035,-3140.357
1315,50,21,2021,2761.395,10922.622,0.0,0.0,0.0,156.578,-188.451,-31.873,70.066,415.18,0.0,0.0,-11710.313,2427.077,-497.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.431,-505.354,235.406,0.0,0.0,1009.464,0.0,1009.464,0.0,0.0,-7.559,1237.311,5043.786,36.05,3195.084,8238.87,-497.923,1929.154
1316,50,22,2022,5116.228,12438.779,0.0,0.0,0.0,325.453,-567.43,-241.977,199.548,403.22,0.0,0.0,-17523.188,392.61,-524.585,0.0,-788.349,0.0,0.0,0.0,0.0,0.0,-26.919,-1339.853,174.414,-600.022,0.0,0.0,-500.0,-500.0,0.0,0.0,-224.168,-1149.776,8238.87,-86.74,-2183.759,6055.111,-524.585,-131.975
1317,50,23,2023,4491.924,14362.814,0.0,0.0,0.0,-214.056,-544.031,-758.087,-166.55,575.45,0.0,0.0,-16479.294,2026.257,-407.729,0.0,-757.387,0.0,-911.276,0.0,0.0,0.0,0.0,-2076.392,35.746,0.0,0.0,0.0,-700.0,-700.0,0.0,0.0,0.0,-664.254,6055.111,-170.14,-884.529,5170.582,-407.729,1618.528
1318,51,94,1994,298.8,64.5,24.0,160.8,0.0,40.8,6.9,232.5,-23.9,0.0,0.0,0.0,4.6,576.5,-95.3,12.7,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-91.6,4.3,-140.1,0.0,0.0,-53.9,-53.9,-60.3,0.0,0.0,-250.0,-227.6,-7.3,227.6,0.0,-95.3,481.2
1319,51,95,1995,399.7,90.2,-301.6,-69.7,0.0,172.6,-10.3,-209.0,-24.7,0.0,0.0,0.0,-1.3,254.9,-154.1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-436.3,-581.4,6.2,-142.9,0.0,227.0,0.0,227.0,-65.4,0.0,0.0,24.9,302.7,-1.1,-302.7,0.0,-154.1,100.8
1320,51,96,1996,553.2,132.4,-292.9,-301.4,0.0,332.5,-20.1,-281.9,-73.3,0.0,0.0,0.0,-0.4,330.0,-216.4,12.8,0.0,0.0,0.0,0.0,0.0,0.0,-26.4,-230.0,21.2,-18.8,0.0,22.6,0.0,22.6,-78.8,0.0,0.0,-53.8,-46.0,-0.2,46.0,0.0,-216.4,113.6
1321,51,97,1997,795.8,168.3,-485.6,-416.7,0.0,365.3,-56.9,-593.9,-47.1,0.0,0.0,0.0,0.0,323.1,-465.9,24.3,0.0,0.0,0.0,0.0,0.0,0.0,-54.7,-496.3,26.3,0.0,0.0,388.2,0.0,388.2,-100.9,0.0,0.0,313.6,-183.2,42.8,183.2,0.0,-465.9,-142.8
1322,51,98,1998,399.6,233.5,79.7,-58.0,0.0,-70.1,-12.6,-61.0,-113.9,0.0,0.0,0.0,59.3,517.5,-505.9,16.8,0.0,0.0,0.0,0.0,0.0,0.0,-105.9,-595.0,32.2,-202.3,0.0,26.0,0.0,26.0,-127.3,0.0,0.0,-271.4,445.4,12.1,-336.8,108.6,-505.9,11.6
1323,51,99,1999,451.4,228.8,134.3,197.3,0.0,-170.4,53.7,214.9,37.9,0.0,0.0,0.0,28.0,961.0,-384.1,27.2,0.0,0.0,0.0,0.0,0.0,0.0,-59.6,-416.5,54.4,-299.8,0.0,0.0,-62.5,-62.5,-136.2,0.0,0.0,-444.1,108.6,-10.9,89.5,198.1,-384.1,576.9
1324,51,0,2000,579.1,223.6,-82.6,-311.8,0.0,178.4,61.2,-154.8,36.8,0.0,0.0,0.0,14.9,699.6,-419.9,25.3,0.0,0.0,0.0,0.0,0.0,0.0,-45.4,-440.0,23.9,-646.3,0.0,503.4,0.0,503.4,-133.1,0.0,0.0,-252.1,198.1,48.7,56.2,254.3,-419.9,279.7
1325,51,1,2001,589.7,214.1,-141.4,-16.7,0.0,-179.4,78.0,-259.5,79.8,0.0,0.0,0.0,32.4,656.5,-317.6,12.7,0.0,0.0,0.0,0.0,0.0,0.0,-37.4,-342.3,56.0,-157.0,0.0,0.0,-119.2,-119.2,-129.7,0.0,0.0,-349.9,254.3,85.4,49.7,304.0,-317.6,338.9
1326,51,2,2002,663.3,271.6,-135.2,55.4,16.9,175.4,0.0,112.5,29.8,0.0,0.0,0.0,5.0,1082.2,-282.8,15.6,0.0,0.0,0.0,0.0,0.0,0.0,-35.6,-302.8,59.5,-226.9,0.0,329.9,-513.4,-183.5,-128.9,0.0,0.0,-479.8,304.0,-28.1,271.5,575.5,-282.8,799.4
1327,51,3,2003,474.0,262.5,-136.3,-102.8,60.9,30.1,0.0,-148.1,67.5,0.0,0.0,0.0,266.1,922.0,-185.9,14.8,0.0,0.0,0.0,0.0,0.0,0.0,-44.5,-215.6,44.2,-196.3,0.0,90.4,-407.0,-316.6,-137.8,0.0,0.0,-606.5,575.5,-41.4,58.5,634.0,-185.9,736.1
1328,51,4,2004,945.6,313.5,97.1,-55.9,-103.6,255.6,0.0,193.2,19.0,0.0,0.0,0.0,47.2,1518.5,-214.8,11.6,-289.1,0.0,-400.8,0.0,0.0,0.0,-57.5,-950.6,253.6,-419.8,0.0,153.8,-206.9,-53.1,-179.2,0.0,0.0,-398.5,634.0,24.6,194.0,828.0,-214.8,1303.7
1329,51,5,2005,1211.6,287.7,-93.5,-103.3,71.4,112.4,0.0,-13.0,21.3,0.0,0.0,0.0,63.1,1570.7,-257.1,7.2,0.0,0.0,-1527.2,1491.9,0.0,0.0,-75.2,-360.4,226.8,-556.2,0.0,0.0,-90.9,-90.9,-236.7,0.0,0.0,-657.0,828.0,6.8,560.1,1388.1,-257.1,1313.6
1330,51,6,2006,1392.0,290.9,-85.1,-200.3,-37.2,279.4,0.0,-43.2,-26.0,0.0,0.0,0.0,54.2,1667.9,-333.7,1.6,0.0,0.0,-2619.7,1709.8,0.0,0.0,-34.6,-1276.6,225.3,-761.1,0.0,0.0,-24.2,-24.2,-290.9,0.0,0.0,-850.9,1388.1,25.7,-433.9,954.2,-333.7,1334.2
1331,51,7,2007,1491.5,270.2,-39.6,-49.5,-60.8,85.1,0.0,-64.8,34.1,0.0,0.0,0.0,147.7,1878.7,-313.5,28.3,0.0,0.0,-2133.8,2516.2,0.0,0.0,-4.3,92.9,322.9,-985.2,0.0,0.0,-161.3,-161.3,-343.7,0.0,55.8,-1111.5,954.2,42.4,902.5,1856.7,-313.5,1565.2
1332,51,8,2008,1883.4,321.5,-118.3,-249.8,-11.2,330.9,0.0,-48.4,-300.6,141.0,0.0,0.0,-60.6,1936.3,-449.2,1.9,-571.1,246.0,-1941.6,2246.0,0.0,0.0,-21.8,-489.8,343.3,-1248.0,0.0,63.7,-35.2,28.5,-412.9,0.0,63.0,-1226.1,1856.7,56.8,277.2,2133.9,-449.2,1487.1
1333,51,9,2009,1486.7,383.3,-238.0,32.2,14.1,-220.0,0.0,-411.7,-294.1,170.6,401.3,0.0,0.0,1736.1,-455.7,32.0,0.0,0.0,-2908.7,2581.3,0.0,0.0,-47.0,-798.1,0.0,-649.2,0.0,177.1,-6.8,170.3,-466.7,0.0,211.7,-733.9,2133.9,-46.9,157.2,2291.1,-455.7,1280.4
1334,51,10,2010,1907.0,396.0,182.0,285.0,-70.0,297.0,0.0,694.0,8.0,159.0,0.0,0.0,0.0,3164.0,-335.0,10.0,0.0,0.0,-3724.0,2792.0,0.0,0.0,-11.0,-1268.0,0.0,-741.0,0.0,0.0,-237.0,-237.0,-505.0,0.0,422.0,-1061.0,2291.0,-47.0,788.0,3079.0,-335.0,2829.0
1335,51,11,2011,2133.0,358.0,-273.0,-551.0,-35.0,151.0,0.0,-708.0,-76.0,105.0,0.0,0.0,0.0,1812.0,-432.0,1.0,0.0,0.0,-7616.0,7056.0,0.0,0.0,-30.0,-1021.0,0.0,-1859.0,0.0,41.0,-8.0,33.0,-555.0,0.0,409.0,-1972.0,3079.0,57.0,-1124.0,1955.0,-432.0,1380.0
1336,51,12,2012,2211.0,396.0,-323.0,-815.0,-141.0,425.0,0.0,-854.0,-59.0,130.0,0.0,0.0,0.0,1824.0,-563.0,2.0,0.0,0.0,-3245.0,4406.0,0.0,0.0,-14.0,586.0,0.0,-1814.0,0.0,0.0,-250.0,-250.0,-619.0,0.0,583.0,-2100.0,1877.0,67.0,377.0,2254.0,-563.0,1261.0
1337,51,13,2013,2472.0,502.0,142.0,-219.0,-28.0,27.0,0.0,-78.0,20.0,174.0,0.0,0.0,-58.0,3032.0,-598.0,14.0,0.0,786.0,-4133.0,2993.0,0.0,0.0,-2.0,-940.0,0.0,-1674.0,0.0,996.0,-49.0,947.0,-703.0,0.0,385.0,-1045.0,2254.0,36.0,1083.0,3337.0,-598.0,2434.0
1338,51,14,2014,2693.0,586.0,-298.0,-505.0,-210.0,525.0,0.0,-488.0,-11.0,177.0,0.0,0.0,56.0,3013.0,-880.0,3.0,0.0,0.0,-5386.0,5058.0,0.0,0.0,-2.0,-1207.0,0.0,-2628.0,0.0,75.0,-77.0,-2.0,-799.0,0.0,515.0,-2914.0,3337.0,-9.0,-1117.0,2220.0,-880.0,2133.0
1339,51,15,2015,3273.0,649.0,-216.0,-621.0,-144.0,1237.0,0.0,256.0,-113.0,191.0,0.0,0.0,424.0,4680.0,-963.0,3.0,0.0,0.0,-5086.0,5871.0,0.0,0.0,0.0,-175.0,0.0,-2534.0,0.0,0.0,-89.0,-89.0,-899.0,0.0,732.0,-2790.0,2220.0,-83.0,1632.0,3852.0,-963.0,3717.0
1340,51,16,2016,3760.0,662.0,60.0,-590.0,-161.0,-586.0,0.0,-1277.0,-80.0,236.0,0.0,0.0,98.0,3399.0,-1143.0,10.0,0.0,0.0,-5217.0,5310.0,0.0,0.0,6.0,-1034.0,0.0,-3238.0,0.0,981.0,-180.0,801.0,-1022.0,0.0,485.0,-2974.0,3852.0,-105.0,-714.0,3138.0,-1143.0,2256.0
1341,51,17,2017,4240.0,716.0,-426.0,-231.0,-120.0,-158.0,0.0,-935.0,-273.0,215.0,0.0,0.0,-117.0,3846.0,-1105.0,13.0,0.0,0.0,-5928.0,6046.0,0.0,0.0,-34.0,-1008.0,0.0,-3223.0,0.0,1809.0,-61.0,1748.0,-1133.0,0.0,460.0,-2148.0,3138.0,-20.0,670.0,3808.0,-1105.0,2741.0
1342,51,18,2018,1933.0,774.0,187.0,-255.0,35.0,1515.0,0.0,1482.0,647.0,218.0,0.0,0.0,-99.0,4955.0,-1028.0,3.0,0.0,0.0,-4783.0,6109.0,0.0,0.0,-25.0,276.0,0.0,-4254.0,0.0,42.0,-29.0,13.0,-1243.0,0.0,649.0,-4835.0,3808.0,45.0,441.0,4249.0,-1028.0,3927.0
