,enterprise_id,years,revenue,cost_of_goods_sold,gross_profit,gross_margin_%,"selling,_general,_&_admin._expense",research_&_development,other_operating_expense,total_operating_expense,operating_income,operating_margin_%,interest_income,interest_expense,net_interest_income,other_income_(expense),pretax_income,tax_provision,tax_rate_%,other_net_income_(loss),net_income_including_noncontrolling_interests,net_income_(continuing_operations),net_income_(discontinued_operations),other_income_(minority_interest),net_income,net_margin_%,preferred_dividends,eps_(basic),eps_(diluted),shares_outstanding_(diluted_average),ebit,"depreciation,_depletion_and_amortization",ebitda,ebitda_margin_%,net_interest_income_(for_banks),non_interest_income,credit_losses_provision,other_noninterest_expense,total_noninterest_expense,special_charges
77,4,2004,15113.582,10497.265,4616.317,30.544,2828.8,0.0,0.0,2828.8,1787.517,11.827,59.939,-22.044,37.895,-26.842,1798.57,-575.543,32.0,0.0,1223.027,690.828,0.0,-532.199,690.828,4.571,0.0,1.25,1.22,1002.813,1787.517,257.08,2044.597,13.528,,,,,,
78,4,2005,17094.42,12002.221,5092.199,29.789,3070.218,0.0,0.0,3070.218,2021.981,11.828,0.0,0.0,0.0,184.021,2206.002,-697.097,31.6,0.0,1508.905,940.474,0.0,-568.431,940.474,5.502,0.0,1.6,1.56,960.854,2021.981,282.073,2304.054,13.478,,,,,,
79,4,2006,18228.366,13234.327,4994.039,27.397,3200.946,0.0,0.0,3200.946,1793.093,9.837,0.0,0.0,0.0,130.574,1923.667,-490.535,25.5,0.0,1433.132,973.329,0.0,-459.803,973.329,5.34,0.0,1.65,1.59,894.258,1793.093,320.61,2113.703,11.596,,,,,,
80,4,2007,21452.747,15411.274,6041.473,28.162,3522.488,0.0,0.0,3522.488,2518.985,11.742,0.0,0.0,0.0,99.933,2618.918,-895.861,34.21,0.0,1723.057,1243.148,0.0,-479.909,1243.148,5.795,0.0,2.06,1.97,861.923,2518.985,444.499,2963.484,13.814,,,,,,
81,4,2008,25313.826,18128.241,7185.585,28.386,4151.131,0.0,0.0,4151.131,3034.454,11.987,114.621,-22.704,91.917,-18.609,3107.762,-910.574,29.3,0.0,2197.188,2197.188,0.0,-505.437,1691.751,6.683,0.0,2.77,2.65,823.207,3130.466,491.421,3621.887,14.308,,,,,,
82,4,2009,23170.968,16329.854,6841.114,29.525,3947.976,0.0,0.0,3947.976,2893.138,12.486,49.922,-14.121,35.801,-251.203,2677.736,-739.59,27.62,0.0,1938.146,1938.146,0.0,-348.183,1589.963,6.862,0.0,2.55,2.44,786.507,2691.857,498.591,3190.448,13.769,,,,,,
83,4,2010,23094.078,15843.331,7250.747,31.397,4326.364,0.0,0.0,4326.364,2924.383,12.663,29.931,-14.677,15.254,-25.268,2914.369,-853.91,29.3,0.0,2060.459,2060.459,0.0,-279.803,1780.656,7.71,0.0,2.79,2.66,766.579,2929.046,474.688,3403.734,14.739,,,,,,
84,4,2011,27352.914,18966.195,8386.719,30.661,4914.742,0.0,0.0,4914.742,3471.977,12.693,41.083,-15.0,26.083,13.962,3512.022,-958.782,27.3,0.0,2553.24,2553.24,0.0,-275.563,2277.677,8.327,0.0,3.53,3.39,743.211,3527.022,513.256,4040.278,14.771,,,,,,
85,4,2012,29777.985,20790.284,8987.701,30.182,5114.462,0.0,0.0,5114.462,3873.239,13.007,42.55,-15.061,27.489,3.446,3904.174,-1079.241,27.64,0.0,2824.933,2824.933,0.0,-271.423,2553.51,8.575,0.0,3.97,3.84,727.387,3919.235,593.545,4512.78,15.155,,,,,,
86,4,2013,30394.285,21010.11,9384.175,30.875,5317.537,0.0,0.0,5317.537,4066.638,13.38,32.893,-14.035,18.858,253.798,4339.294,-784.775,18.09,0.0,3554.519,3554.519,0.0,-272.641,3281.878,10.798,0.0,5.08,4.93,713.34,4353.329,593.028,4946.357,16.274,,,,,,
87,4,2014,31874.678,22190.212,9684.466,30.383,5401.969,0.0,0.0,5401.969,4282.497,13.435,30.37,-17.621,12.749,2.455,4297.701,-1121.743,26.1,0.0,3175.958,3175.958,0.0,-234.46,2941.498,9.228,0.0,4.64,4.52,692.39,4315.322,620.743,4936.065,15.486,,,,,,
88,4,2015,32914.424,23105.185,9809.239,29.802,5373.37,0.0,0.0,5373.37,4435.869,13.477,33.991,-14.578,19.413,-44.752,4410.53,-1136.741,25.77,0.0,3273.789,3273.789,0.0,-220.208,3053.581,9.277,0.0,4.87,4.76,678.757,4425.108,645.923,5071.031,15.407,,,,,,
89,4,2016,34797.661,24520.234,10277.427,29.535,5466.982,0.0,0.0,5466.982,4810.445,13.824,30.484,-16.258,14.226,778.901,5603.572,-1253.969,22.38,0.0,4349.603,4349.603,0.0,-237.711,4111.892,11.817,0.0,6.58,6.45,667.77,5619.83,729.052,6348.882,18.245,,,,,,
90,4,2017,36176.841,25105.349,11071.492,30.604,5880.09,0.0,0.0,5880.09,5191.402,14.35,37.94,-15.545,22.395,-597.765,4616.032,-981.1,21.25,0.0,3634.932,3634.932,0.0,-189.783,3445.149,9.523,0.0,5.56,5.44,660.463,4631.577,801.789,5433.366,15.019,,,,,,
91,4,2018,40992.534,28499.17,12493.364,30.477,6594.585,0.0,0.0,6594.585,5898.779,14.39,56.337,-19.539,36.798,-127.484,5808.093,-1593.499,27.44,0.0,4214.594,4214.594,0.0,-154.687,4059.907,9.904,0.0,6.46,6.34,655.296,5827.632,926.776,6754.408,16.477,,,,,,
92,4,2019,43215.013,29900.325,13314.688,30.81,7009.614,0.0,0.0,7009.614,6305.074,14.59,87.508,-22.963,64.545,-117.822,6251.797,-1405.556,22.48,0.0,4846.241,4846.241,0.0,-67.129,4779.112,11.059,0.0,7.49,7.36,650.205,6274.76,892.76,7167.52,16.586,,,,,,
93,4,2020,44327.039,30350.881,13976.158,31.53,7462.514,0.0,0.0,7462.514,6513.644,14.695,69.331,-33.071,36.26,224.427,6774.331,-1589.018,23.46,0.0,5185.313,5185.313,0.0,-77.474,5107.839,11.523,0.0,8.03,7.89,647.797,6807.402,1773.124,8580.526,19.357,,,,,,
94,4,2021,50533.389,34169.261,16364.128,32.383,8742.599,0.0,0.0,8742.599,7621.529,15.082,33.365,-59.492,-26.127,165.714,7761.116,-1770.571,22.81,0.0,5990.545,5990.545,0.0,-83.736,5906.809,11.689,0.0,9.31,9.16,645.909,7820.608,1891.242,9711.85,19.219,,,,,,
95,4,2022,61594.305,41892.766,19701.539,31.986,10334.358,0.0,0.0,10334.358,9367.181,15.208,45.133,-47.32,-2.187,-168.827,9196.167,-2207.207,24.0,0.0,6988.96,6988.96,0.0,-111.791,6877.169,11.165,0.0,10.87,10.71,642.839,9243.487,2088.216,11331.703,18.397,,,,,,
96,4,2023,64111.745,43380.138,20731.607,32.337,10858.572,0.0,1063.146,11921.718,8809.889,13.742,280.409,-47.525,232.884,96.559,9139.332,-2135.802,23.37,0.0,7003.53,7003.53,0.0,-131.973,6871.557,10.718,0.0,10.9,10.77,638.592,9186.857,2281.085,11467.942,17.887,,,,,,
97,5,1994,580.103,107.792,472.311,81.418,272.994,100.2,10.498,383.692,88.619,15.276,0.0,0.0,0.0,-16.261,72.358,-30.351,41.95,0.0,42.007,42.007,0.0,0.0,42.007,7.241,0.0,0.137,0.137,487.567,88.619,49.841,138.46,23.868,,,,,,
98,5,1995,675.617,122.023,553.594,81.939,295.302,113.797,14.329,423.428,130.166,19.266,0.0,0.0,0.0,-77.22,52.946,-37.609,71.03,0.0,15.337,15.337,0.0,0.0,15.337,2.27,0.0,0.027,0.027,568.837,130.166,57.794,187.96,27.821,,,,,,
99,5,1996,762.339,130.301,632.038,82.908,301.239,138.616,11.095,450.95,181.088,23.754,0.0,0.0,0.0,-17.235,163.853,-70.368,42.95,0.0,93.485,93.485,0.0,0.0,93.485,12.263,0.0,0.155,0.155,601.944,181.088,60.435,241.523,31.682,,,,,,
100,5,1997,786.563,141.147,645.416,82.055,317.006,152.914,2.504,472.424,172.992,21.993,0.0,0.0,0.0,71.832,244.824,-91.547,37.39,0.0,153.277,153.277,0.0,0.0,153.277,19.487,0.0,0.252,0.252,608.519,172.992,55.621,228.613,29.065,,,,,,
101,5,1998,911.894,116.188,795.706,87.259,391.146,165.859,2.566,559.571,236.135,25.895,0.0,0.0,0.0,59.955,296.09,-109.253,36.9,0.0,186.837,186.837,0.0,0.0,186.837,20.489,0.0,0.325,0.315,593.28,236.135,59.384,295.519,32.407,,,,,,
102,5,1999,894.791,101.034,793.757,88.709,434.159,188.261,7.745,630.165,163.592,18.283,0.0,0.0,0.0,4.102,167.694,-62.55,37.3,0.0,105.144,105.144,0.0,0.0,105.144,11.751,0.0,0.198,0.193,543.792,163.592,56.264,219.856,24.571,,,,,,
103,5,2000,1015.434,94.54,920.894,90.69,432.127,197.476,4.83,634.433,286.461,28.211,0.0,0.0,0.0,87.966,374.427,-136.676,36.5,0.0,237.751,237.751,0.0,0.0,237.751,23.414,0.0,0.49,0.46,516.82,286.461,50.77,337.231,33.211,,,,,,
104,5,2001,1266.378,87.255,1179.123,93.11,517.716,240.212,7.013,764.941,414.182,32.706,0.0,0.0,0.0,29.557,443.739,-155.931,35.14,0.0,287.808,287.808,0.0,0.0,287.808,22.727,0.0,0.605,0.565,511.548,414.182,43.275,457.457,36.123,,,,,,
105,5,2002,1229.72,81.451,1148.269,93.376,519.346,224.122,14.281,757.749,390.52,31.757,0.0,0.0,0.0,-83.589,306.931,-101.287,33.0,0.0,205.644,205.644,0.0,0.0,205.644,16.723,0.0,0.43,0.415,498.29,390.52,56.645,447.165,36.363,,,,,,
106,5,2003,1164.788,104.288,1060.5,91.047,488.501,246.082,20.973,755.556,304.944,26.18,0.0,0.0,0.0,-20.255,284.689,-93.29,32.77,0.0,191.399,191.399,0.0,0.0,191.399,16.432,0.0,0.405,0.395,486.238,304.944,63.481,368.425,31.63,,,,,,
107,5,2004,1294.749,93.022,1201.727,92.815,545.844,276.98,0.0,822.824,378.903,29.265,0.0,0.0,0.0,1.589,380.492,-114.148,30.0,0.0,266.344,266.344,0.0,0.0,266.344,20.571,0.0,0.57,0.55,482.9,378.903,49.014,427.917,33.05,,,,,,
108,5,2005,1666.581,104.378,1562.203,93.737,659.113,311.296,0.0,970.409,591.794,35.51,0.0,0.0,0.0,16.851,608.645,-158.247,26.0,0.0,450.398,450.398,0.0,0.0,450.398,27.025,0.0,0.94,0.91,494.943,591.794,81.867,673.661,40.422,,,,,,
109,5,2006,1966.321,112.578,1853.743,94.275,759.981,365.328,0.0,1125.309,728.434,37.046,0.0,0.0,0.0,37.342,765.776,-162.937,21.28,0.0,602.839,602.839,0.0,0.0,602.839,30.658,0.0,1.23,1.19,506.587,728.434,82.775,811.209,41.255,,,,,,
110,5,2007,2575.3,292.457,2282.843,88.644,1102.26,539.684,69.873,1711.817,571.026,22.173,0.0,0.0,0.0,108.701,679.727,-173.918,25.59,0.0,505.809,505.809,0.0,0.0,505.809,19.641,0.0,0.85,0.83,612.222,571.026,307.822,878.848,34.126,,,,,,
111,5,2008,3157.881,354.694,2803.187,88.768,1259.37,613.242,72.435,1945.047,858.14,27.175,0.0,0.0,0.0,89.05,947.19,-223.383,23.58,0.0,723.807,723.807,0.0,0.0,723.807,22.921,0.0,1.24,1.21,598.775,858.14,315.464,1173.604,37.164,,,,,,
112,5,2009,3579.889,362.63,3217.259,89.87,1426.632,662.057,68.246,2156.935,1060.324,29.619,43.847,-10.019,33.828,-15.644,1078.508,-206.694,19.16,0.0,871.814,871.814,0.0,0.0,871.814,24.353,0.0,1.62,1.59,548.553,1088.527,270.269,1358.796,37.956,,,,,,
113,5,2010,2945.853,296.732,2649.121,89.927,1280.652,565.141,71.555,1917.348,731.773,24.841,34.978,-3.407,31.571,-61.824,701.52,-315.012,44.9,0.0,386.508,386.508,0.0,0.0,386.508,13.12,0.0,0.74,0.73,530.61,704.927,282.423,987.35,33.517,,,,,,
114,5,2011,3800.0,403.502,3396.498,89.382,1627.696,680.332,72.13,2380.158,1016.34,26.746,21.923,-56.952,-35.029,-38.16,943.151,-168.471,17.86,0.0,774.68,774.68,0.0,0.0,774.68,20.386,0.0,1.49,1.47,525.824,1000.103,292.738,1292.841,34.022,,,,,,
115,5,2012,4216.258,437.873,3778.385,89.615,1800.427,738.053,42.833,2581.313,1197.072,28.392,24.506,-66.952,-42.446,-119.396,1035.23,-202.383,19.55,0.0,832.847,832.847,0.0,0.0,832.847,19.753,0.0,1.67,1.65,503.921,1102.182,270.205,1372.387,32.55,,,,,,
116,5,2013,4403.677,483.782,3919.895,89.014,1951.141,742.823,48.657,2742.621,1177.274,26.734,24.549,-67.487,-42.938,-15.542,1118.794,-286.019,25.56,0.0,832.775,832.775,0.0,0.0,832.775,18.911,0.0,1.68,1.66,502.721,1186.281,299.766,1486.047,33.746,,,,,,
117,5,2014,4055.24,586.557,3468.683,85.536,2140.578,826.631,52.254,3019.463,449.22,11.078,21.887,-67.508,-45.621,-47.458,356.141,-66.156,18.58,0.0,289.985,289.985,0.0,0.0,289.985,7.151,0.0,0.58,0.56,513.476,423.649,321.227,744.876,18.368,,,,,,
118,5,2015,4147.065,622.08,3524.985,85.0,2195.64,844.353,52.424,3092.417,432.568,10.431,21.355,-59.732,-38.377,-32.815,361.376,-92.981,25.73,0.0,268.395,268.395,0.0,0.0,268.395,6.472,0.0,0.54,0.53,508.48,421.108,313.59,734.698,17.716,,,,,,
119,5,2016,4795.511,744.317,4051.194,84.479,2216.72,862.73,68.649,3148.099,903.095,18.832,28.759,-64.184,-35.425,6.111,873.781,-244.23,27.95,0.0,629.551,629.551,0.0,0.0,629.551,13.128,0.0,1.26,1.24,507.164,937.965,339.473,1277.438,26.638,,,,,,
120,5,2017,5854.43,819.908,5034.522,85.995,2486.399,975.987,78.534,3540.92,1493.602,25.512,47.34,-70.442,-23.102,-35.362,1435.138,-266.356,18.56,0.0,1168.782,1168.782,0.0,0.0,1168.782,19.964,0.0,2.35,2.32,504.299,1505.58,331.535,1837.115,31.38,,,,,,
121,5,2018,7301.505,1010.491,6291.014,86.161,2822.298,1224.059,76.562,4122.919,2168.095,29.694,66.069,-74.402,-8.333,-22.121,2137.641,-443.687,20.76,0.0,1693.954,1693.954,0.0,0.0,1693.954,23.2,0.0,3.43,3.38,501.123,2212.043,325.997,2538.04,34.761,,,,,,
122,5,2019,9030.0,1195.0,7835.0,86.766,3366.0,1538.0,91.0,4995.0,2840.0,31.451,93.0,-89.0,4.0,-50.0,2794.0,-203.0,7.27,0.0,2591.0,2591.0,0.0,0.0,2591.0,28.693,0.0,5.28,5.2,498.0,2883.0,346.0,3229.0,35.759,,,,,,
123,5,2020,11171.0,1673.0,9498.0,85.024,4125.0,1930.0,175.0,6230.0,3268.0,29.254,68.0,-157.0,-89.0,26.0,3205.0,-254.0,7.93,0.0,2951.0,2951.0,0.0,0.0,2951.0,26.417,0.0,6.07,6.0,492.0,3362.0,757.0,4119.0,36.872,,,,,,
124,5,2021,12868.0,1722.0,11146.0,86.618,4559.0,2188.0,162.0,6909.0,4237.0,32.927,43.0,-116.0,-73.0,12.0,4176.0,1084.0,-25.96,0.0,5260.0,5260.0,0.0,0.0,5260.0,40.877,0.0,10.94,10.83,485.0,4292.0,757.0,5049.0,39.237,,,,,,
125,5,2022,15785.0,1865.0,13920.0,88.185,5406.0,2540.0,172.0,8118.0,5802.0,36.756,17.0,-113.0,-96.0,-1.0,5705.0,-883.0,15.48,0.0,4822.0,4822.0,0.0,0.0,4822.0,30.548,0.0,10.1,10.02,481.0,5818.0,788.0,6606.0,41.85,,,,,,
126,5,2023,17606.0,2165.0,15441.0,87.703,6187.0,2987.0,169.0,9343.0,6098.0,34.636,61.0,-112.0,-51.0,-39.0,6008.0,-1252.0,20.84,0.0,4756.0,4756.0,0.0,0.0,4756.0,27.014,0.0,10.13,10.1,471.0,6120.0,856.0,6976.0,39.623,,,,,,
127,6,1994,1659.8,891.5,768.3,46.289,242.0,189.1,-2.0,429.1,339.2,20.436,0.0,0.0,0.0,-4.7,334.5,-117.1,35.01,3.3,220.7,213.7,0.0,0.0,220.7,13.297,0.0,0.165,0.165,1360.336,339.2,59.1,398.3,23.997,,,,,,
128,6,1995,3061.9,1652.0,1409.9,46.047,386.2,329.7,0.0,715.9,694.0,22.666,0.0,0.0,0.0,4.5,698.5,-244.5,35.0,0.1,454.1,454.1,0.0,0.0,454.1,14.831,0.0,0.32,0.32,2837.568,694.0,83.2,777.2,25.383,,,,,,
129,6,1996,4144.8,2046.2,2098.6,50.632,1021.1,481.4,-332.5,1170.0,928.6,22.404,0.0,0.0,0.0,-6.1,922.5,-322.9,35.0,0.0,599.6,599.6,0.0,0.0,599.6,14.466,0.0,0.42,0.41,1462.439,928.6,148.9,1077.5,25.996,,,,,,
130,6,1997,4074.3,2173.4,1900.9,46.656,566.6,567.6,16.3,1150.5,750.4,18.418,0.0,0.0,0.0,48.5,798.9,-300.4,37.6,0.0,498.5,498.5,0.0,0.0,498.5,12.235,0.0,0.33,0.33,3022.704,750.4,219.4,969.8,23.803,,,,,,
131,6,1998,4330.014,2020.202,2309.812,53.344,626.311,697.291,293.499,1617.101,692.711,15.998,0.0,0.0,0.0,-221.09,471.621,-172.956,36.67,-20.996,277.669,298.665,-20.996,0.0,277.669,6.413,0.0,0.158,0.153,1514.032,692.711,293.499,986.21,22.776,,,,,,
132,6,1999,5096.302,2388.674,2707.628,53.129,695.296,740.114,288.409,1723.819,983.809,19.304,0.0,0.0,0.0,39.535,1023.344,-330.458,32.29,20.996,713.882,692.886,20.996,0.0,713.882,14.008,0.0,0.48,0.455,1641.16,983.809,288.409,1272.218,24.964,,,,,,
133,6,2000,9564.412,4708.684,4855.728,50.769,960.753,1107.922,-160.791,1907.884,2947.844,30.821,0.0,0.0,0.0,0.0,2947.844,-884.292,30.0,0.0,2063.552,2063.552,0.0,0.0,2063.552,21.575,0.0,1.28,1.2,1718.338,2947.844,361.97,3309.814,34.606,,,,,,
134,6,2001,7343.248,4091.215,3252.033,44.286,901.924,1198.799,221.164,2321.887,930.146,12.667,0.0,0.0,0.0,173.656,1103.802,-328.574,29.77,0.0,775.228,775.228,0.0,0.0,775.228,10.557,0.0,0.31,0.3,1694.658,930.146,386.971,1317.117,17.936,,,,,,
135,6,2002,5062.312,3005.651,2056.661,40.627,708.955,1052.269,0.0,1761.224,295.437,5.836,0.0,0.0,0.0,45.074,340.511,-71.507,21.0,0.0,269.004,269.004,0.0,0.0,269.004,5.314,0.0,0.16,0.16,1701.557,295.437,387.526,682.963,13.491,,,,,,
136,6,2003,4477.291,2872.836,1604.455,35.835,625.865,920.618,0.0,1546.483,57.972,1.295,0.0,0.0,0.0,-269.528,-211.556,62.409,29.5,0.0,-149.147,-149.147,0.0,0.0,-149.147,-3.331,0.0,-0.09,-0.09,1657.189,57.972,384.391,442.363,9.88,,,,,,
137,6,2004,8013.053,4311.808,3701.245,46.19,751.621,991.873,26.627,1770.121,1931.124,24.1,0.0,0.0,0.0,-101.874,1829.25,-477.947,26.13,0.0,1351.303,1351.303,0.0,0.0,1351.303,16.864,0.0,0.8,0.78,1721.645,1931.124,356.985,2288.109,28.555,,,,,,
138,6,2005,6991.823,3905.949,3085.874,44.135,697.402,940.507,0.0,1637.909,1447.965,20.709,0.0,0.0,0.0,133.604,1581.569,-371.669,23.5,0.0,1209.9,1209.9,0.0,0.0,1209.9,17.305,0.0,0.753,0.73,1657.397,1447.965,300.584,1748.549,25.009,,,,,,
139,6,2006,9167.014,4875.212,4291.802,46.818,906.742,1152.326,572.656,2631.724,1660.078,18.109,0.0,0.0,0.0,506.893,2166.971,-650.308,30.01,0.0,1516.663,1516.663,0.0,0.0,1516.663,16.545,0.0,0.98,0.97,1565.072,1660.078,270.413,1930.491,21.059,,,,,,
140,6,2007,9734.856,5242.413,4492.443,46.148,952.443,1142.073,0.0,2094.516,2397.927,24.632,136.149,-38.631,97.518,-55.792,2439.653,-729.457,29.9,0.0,1710.196,1710.196,0.0,0.0,1710.196,17.568,0.0,1.22,1.2,1427.002,2478.284,268.334,2746.618,28.214,,,,,,
141,6,2008,8129.24,4686.412,3442.828,42.351,965.164,1104.122,0.0,2069.286,1373.542,16.896,109.32,-20.506,88.814,-53.638,1408.718,-447.972,31.8,0.0,960.746,960.746,0.0,0.0,960.746,11.818,0.0,0.71,0.7,1374.507,1429.224,320.051,1749.275,21.518,,,,,,
142,6,2009,5013.607,3582.802,1430.805,28.538,734.518,934.115,0.0,1668.633,-237.828,-4.744,48.58,-21.304,27.276,-275.251,-485.803,180.476,37.15,0.0,-305.327,-305.327,0.0,0.0,-305.327,-6.09,0.0,-0.23,-0.23,1333.091,-464.499,291.203,-173.296,-3.457,,,,,,
143,6,2010,9549.0,5834.0,3715.0,38.905,942.0,1143.0,0.0,2085.0,1630.0,17.07,37.0,-21.0,16.0,-259.0,1387.0,-449.0,32.37,0.0,938.0,938.0,0.0,0.0,938.0,9.823,0.0,0.7,0.7,1349.0,1408.0,305.0,1713.0,17.939,,,,,,
144,6,2011,10517.0,6157.0,4360.0,41.457,901.0,1118.0,0.0,2019.0,2341.0,22.259,42.0,-59.0,-17.0,54.0,2378.0,-452.0,19.01,0.0,1926.0,1926.0,0.0,0.0,1926.0,18.313,0.0,1.46,1.45,1330.0,2437.0,246.0,2683.0,25.511,,,,,,
145,6,2012,8719.0,5406.0,3313.0,37.997,1076.0,1237.0,0.0,2313.0,1000.0,11.469,0.0,-95.0,-95.0,-589.0,316.0,-207.0,65.51,0.0,109.0,109.0,0.0,0.0,109.0,1.25,0.0,0.09,0.09,1277.0,411.0,422.0,833.0,9.554,,,,,,
146,6,2013,7509.0,4518.0,2991.0,39.832,891.0,1320.0,0.0,2211.0,780.0,10.388,13.0,-95.0,-82.0,-348.0,350.0,-94.0,26.86,0.0,256.0,256.0,0.0,0.0,256.0,3.409,0.0,0.21,0.21,1219.0,445.0,410.0,855.0,11.386,,,,,,
147,6,2014,9072.0,5229.0,3843.0,42.361,925.0,1428.0,0.0,2353.0,1490.0,16.424,23.0,-95.0,-72.0,30.0,1448.0,-376.0,25.97,0.0,1072.0,1072.0,0.0,0.0,1072.0,11.817,0.0,0.88,0.87,1231.0,1543.0,375.0,1918.0,21.142,,,,,,
148,6,2015,9659.0,5707.0,3952.0,40.915,897.0,1451.0,0.0,2348.0,1604.0,16.606,8.0,-103.0,-95.0,89.0,1598.0,-221.0,13.83,0.0,1377.0,1377.0,0.0,0.0,1377.0,14.256,0.0,1.13,1.12,1226.0,1701.0,371.0,2072.0,21.452,,,,,,
149,6,2016,10825.0,6314.0,4511.0,41.672,819.0,1540.0,0.0,2359.0,2152.0,19.88,16.0,-155.0,-139.0,0.0,2013.0,-292.0,14.51,0.0,1721.0,1721.0,0.0,0.0,1721.0,15.898,0.0,1.56,1.54,1116.0,2168.0,389.0,2557.0,23.621,,,,,,
150,6,2017,14698.0,8086.0,6612.0,44.986,895.0,1781.0,0.0,2676.0,3936.0,26.779,78.0,-198.0,-120.0,0.0,3816.0,-297.0,7.78,0.0,3519.0,3519.0,0.0,0.0,3519.0,23.942,0.0,3.28,3.25,1084.0,4014.0,407.0,4421.0,30.079,,,,,,
151,6,2018,16705.0,9188.0,7517.0,44.999,1004.0,2022.0,0.0,3026.0,4491.0,26.884,139.0,-234.0,-95.0,0.0,4396.0,-1358.0,30.89,0.0,3038.0,3038.0,0.0,0.0,3038.0,18.186,0.0,3.0,2.96,1026.0,4630.0,457.0,5087.0,30.452,,,,,,
152,6,2019,14608.0,8222.0,6386.0,43.716,982.0,2054.0,0.0,3036.0,3350.0,22.933,156.0,-237.0,-81.0,0.0,3269.0,-563.0,17.22,0.0,2706.0,2706.0,0.0,0.0,2706.0,18.524,0.0,2.89,2.86,945.0,3506.0,363.0,3869.0,26.486,,,,,,
153,6,2020,17202.0,9510.0,7692.0,44.716,1093.0,2234.0,0.0,3327.0,4365.0,25.375,41.0,-240.0,-199.0,0.0,4166.0,-547.0,13.13,0.0,3619.0,3619.0,0.0,0.0,3619.0,21.038,0.0,3.95,3.92,923.0,4406.0,376.0,4782.0,27.799,,,,,,
154,6,2021,23063.0,12149.0,10914.0,47.323,1229.0,2485.0,0.0,3714.0,7200.0,31.219,118.0,-236.0,-118.0,-311.0,6771.0,-883.0,13.04,0.0,5888.0,5888.0,0.0,0.0,5888.0,25.53,0.0,6.47,6.4,919.0,7007.0,394.0,7401.0,32.09,,,,,,
155,6,2022,25785.0,13792.0,11993.0,46.512,1438.0,2771.0,0.0,4209.0,7784.0,30.188,39.0,-228.0,-189.0,4.0,7599.0,-1074.0,14.13,0.0,6525.0,6525.0,0.0,0.0,6525.0,25.305,0.0,7.49,7.44,877.0,7827.0,444.0,8271.0,32.077,,,,,,
156,6,2023,26517.0,14133.0,12384.0,46.702,1628.0,3102.0,0.0,4730.0,7654.0,28.865,300.0,-238.0,62.0,0.0,7716.0,-860.0,11.15,0.0,6856.0,6856.0,0.0,0.0,6856.0,25.855,0.0,8.16,8.11,845.0,7954.0,515.0,8469.0,31.938,,,,,,
157,7,1994,1648.3,614.5,1033.8,62.719,553.7,262.802,-87.702,728.8,305.0,18.504,0.0,0.0,0.0,12.8,317.8,-89.0,28.01,0.0,228.8,228.8,0.0,0.0,228.8,13.881,10.4,0.88,0.82,194.891,305.0,175.1,480.1,29.127,,,,,,
158,7,1995,2134.7,982.306,1152.394,53.984,359.23,279.984,0.041,639.255,513.139,24.038,0.0,0.0,0.0,-43.585,469.554,-153.703,32.73,-10.585,305.266,305.266,0.0,0.0,305.266,14.3,10.35,1.51,1.46,209.14,513.139,215.984,729.123,34.156,,,,,,
159,7,1996,2468.379,1417.007,1051.372,42.594,412.651,416.521,0.0,829.172,222.2,9.002,0.0,0.0,0.0,29.406,251.606,-70.206,27.9,34.926,216.326,216.326,0.0,0.0,216.326,8.764,0.01,0.8,0.79,275.63,222.2,264.675,486.875,19.725,,,,,,
160,7,1997,1953.019,1440.828,512.191,26.226,364.798,400.703,0.0,765.501,-253.31,-12.97,0.0,0.0,0.0,44.554,-208.756,85.008,40.72,54.798,-68.95,-68.95,0.0,0.0,-68.95,-3.53,0.0,-0.26,-0.26,271.374,-253.31,332.64,79.33,4.062,,,,,,
161,7,1998,2356.375,1578.438,777.937,33.014,400.713,467.877,0.0,868.59,-90.653,-3.847,0.0,0.0,0.0,-10.179,-100.832,55.155,54.7,24.587,-21.09,-21.09,0.0,0.0,-21.09,-0.895,0.0,-0.075,-0.075,280.906,-90.653,394.465,303.812,12.893,,,,,,
162,7,1999,2542.1,1251.2,1290.9,50.781,419.7,567.4,467.5,1454.6,-163.7,-6.44,0.0,0.0,0.0,-32.2,-195.9,91.9,46.91,0.0,-104.0,-104.0,0.0,0.0,-104.0,-4.091,0.0,-0.36,-0.36,287.336,-163.7,467.5,303.8,11.951,,,,,,
163,7,2000,2857.6,1448.9,1408.7,49.297,540.1,635.8,515.5,1691.4,-282.7,-9.893,0.0,0.0,0.0,361.2,78.5,-167.4,213.25,0.0,-88.9,-88.9,0.0,0.0,-88.9,-3.111,0.0,-0.3,-0.3,294.577,-282.7,515.5,232.8,8.147,,,,,,
164,7,2001,4644.187,2514.637,2129.55,45.854,599.015,641.799,0.0,1240.814,888.736,19.137,0.0,0.0,0.0,363.163,1251.899,-256.868,20.52,-12.005,983.026,1006.07,0.0,0.0,983.026,21.167,0.0,3.18,2.89,350.0,888.736,579.07,1467.806,31.605,,,,,,
165,7,2002,3891.754,2589.747,1302.007,33.456,620.03,650.93,0.0,1270.96,31.047,0.798,0.0,0.0,0.0,-124.97,-93.923,14.463,15.4,18.879,-60.581,-60.581,0.0,0.0,-60.581,-1.557,0.0,-0.18,-0.18,332.407,31.047,622.867,653.914,16.803,,,,,,
